sma,peak_accel,tilt_change,stillness,bbox_aspect_ratio,centroid_height,frame_motion,descent_speed,label,group
1.606075,1.059050518152935,3.6241138936026047,0.9999808037051403,0.8823529411764706,0.8854166666666666,0.8253639322916667,0.0,0,Subject10Activity11Trial1
1.604975,1.059050518152935,2.1343304321754992,0.9999966458698196,0.0,0.0,0.7209042968749999,0.0,0,Subject10Activity11Trial1
1.6048749999999998,1.0441623436994845,1.7831636557228414,0.9999852487411323,0.0,0.0,0.7129876302083333,0.0,0,Subject10Activity11Trial1
1.6059249999999998,1.0446142828814855,1.1294267947527281,0.9999938623325333,0.0,0.0,0.71025,0.0,0,Subject10Activity11Trial1
1.60545,1.0461605995257133,1.6539502784080788,0.9999807165196873,0.0,0.0,0.6943665364583335,0.0,0,Subject10Activity11Trial1
1.6042250000000002,1.0461605995257133,1.5490659175540635,0.9999567357203281,0.0,0.0,0.7170188802083333,0.0,0,Subject10Activity11Trial1
1.604625,1.0428509001770099,1.2293697705032116,0.9999696606382316,0.0,0.0,0.72296484375,0.0,0,Subject10Activity11Trial1
1.6045000000000003,1.045503228115533,1.268767474340546,0.9999721512255941,0.0,0.0,0.7507532552083334,0.0,0,Subject10Activity11Trial1
1.604225,1.0718493364274664,5.19952891652483,0.9997357635817697,1.6338028169014085,0.9260416666666667,1.1753190104166666,0.0,0,Subject10Activity11Trial1
1.6399250000000003,1.0718493364274664,7.2287185314296885,0.9999938840831964,0.51875,0.5,4.970731119791667,0.008333333333333415,0,Subject10Activity11Trial1
1.679025,1.0509110333420237,3.357353988719389,0.9999932871352109,0.4205607476635514,0.44583333333333336,7.343710286458334,0.2114583333333333,0,Subject10Activity11Trial1
1.6841000000000002,1.0450803796837829,1.4799733492578326,0.9999818080859217,0.3939393939393939,0.6864583333333333,7.440375651041665,0.0,0,Subject10Activity11Trial1
1.6875,1.0450803796837829,1.7340504834409458,0.999986126770172,0.2773109243697479,0.55625,6.404782552083335,0.2552083333333333,0,Subject10Activity11Trial1
1.6883,1.0450803796837829,1.2777247072773292,0.9999952949042556,0.38860103626943004,0.40208333333333335,7.272273437499999,0.0,0,Subject10Activity11Trial1
1.69135,1.043193654121803,2.1332719555772997,0.9999749195321112,0.41818181818181815,0.4010416666666667,8.088669921874999,0.07916666666666666,0,Subject10Activity11Trial1
1.697475,1.043193654121803,1.2100006449873462,0.999996765616696,0.8080808080808081,0.43645833333333334,7.992899739583334,0.0,0,Subject10Activity11Trial1
1.6856250000000004,1.0526067641811923,10.150257984519051,0.9998544896446078,0.9083969465648855,0.4552083333333333,4.864389973958334,0.5489583333333333,0,Subject10Activity11Trial1
1.651325,1.0526067641811923,10.150257984519051,0.9999789655238467,1.7,0.4,1.7295299479166668,0.027083333333333293,0,Subject10Activity11Trial1
1.6288,1.0487831043642915,1.5825601035502679,0.9999583473222803,0.9827586206896551,0.42291666666666666,0.9315149739583333,0.0,0,Subject10Activity11Trial1
1.6226750000000003,1.0487831043642915,1.2939400177497333,0.9999942980672591,1.0769230769230769,0.44479166666666664,0.7808912760416666,0.0,0,Subject10Activity11Trial1
1.615475,1.0479475177698547,1.2939400177497333,0.9999907865083031,0.0,0.0,0.7080657552083334,0.0,0,Subject10Activity11Trial1
1.611175,1.0446903847552156,0.8880995901310484,0.9999840451157658,0.0,0.0,0.6721197916666666,0.0,0,Subject10Activity11Trial1
1.608425,1.0446903847552156,1.0167481845828235,0.9999848182641152,0.0,0.0,0.684439453125,0.0,0,Subject10Activity11Trial1
1.5969000000000002,1.0512131087462713,2.298282536792364,0.9999151746682512,1.2745098039215685,0.946875,0.8369687500000002,0.0,0,Subject10Activity11Trial1
1.5782500000000002,1.0512131087462713,4.23479241823134,0.9999217358032573,1.3617021276595744,0.9510416666666667,0.9194010416666666,0.0,0,Subject10Activity11Trial1
1.5702500000000001,1.0528337950502917,4.23479241823134,0.9999678426637079,1.09375,0.9520833333333333,0.858375,0.0,0,Subject10Activity11Trial1
1.5692499999999998,1.0528337950502917,2.4740869683157634,0.9999611624745529,0.0,0.0,0.8071914062500001,0.0,0,Subject10Activity11Trial1
1.5585250000000002,1.0565874313089285,11.426454152194054,0.9997984678085823,0.33093525179856115,0.490625,1.2240299479166665,0.0,0,Subject10Activity11Trial1
1.520425,1.0648370767399113,12.980302924732236,0.9999395421427922,0.71900826446281,0.5114583333333333,1.5255826822916667,0.033333333333333326,0,Subject10Activity11Trial1
1.49355,1.0648370767399113,1.5726154590578254,0.9999783300003959,1.1521739130434783,0.3875,1.2900130208333334,0.0,0,Subject10Activity11Trial1
1.4888249999999998,1.046484591382023,1.568745208110684,0.9999897964423352,1.0444444444444445,0.39166666666666666,1.1593001302083334,0.005208333333333315,0,Subject10Activity11Trial1
1.4846,1.046484591382023,1.3488645402815607,0.9999910094745024,1.0113636363636365,0.39166666666666666,1.17308203125,0.025000000000000022,0,Subject10Activity11Trial1
1.4907249999999999,1.0723889219867948,5.091632621114705,0.9997164810917346,1.0410958904109588,0.409375,1.1766588541666667,0.0,0,Subject10Activity11Trial1
1.5021,1.0723889219867948,6.96304643153282,0.9999157249596174,1.1320754716981132,0.43020833333333336,1.1046790364583334,0.0,0,Subject10Activity11Trial1
1.48325,1.0613020305266545,7.242512500647937,0.9999629130001273,0.8526315789473684,0.484375,1.4253990885416665,0.019791666666666652,0,Subject10Activity11Trial2
1.47265,1.0613020305266545,1.993024699023028,0.9999964559267746,1.1565217391304348,0.459375,1.3712819010416666,0.0010416666666667185,0,Subject10Activity11Trial2
1.483425,1.057825127324928,5.9853254808720315,0.9998861576543917,1.0991735537190082,0.44479166666666664,1.6907656250000003,0.4135416666666667,0,Subject10Activity11Trial2
1.48475,1.057825127324928,5.9853254808720315,0.9999900887461045,1.0,0.48333333333333334,1.4367272135416667,0.43333333333333335,0,Subject10Activity11Trial2
1.482925,1.0457389731668223,9.55073246920476,0.9999533845515335,1.5408163265306123,0.8979166666666667,1.4079550781249999,0.0,0,Subject10Activity11Trial2
1.4372500000000001,1.047525656010391,8.970049146858628,0.9999832744036681,1.2626262626262625,0.896875,1.5201119791666666,0.0,0,Subject10Activity11Trial2
1.3964750000000001,1.0512078766828186,4.486402603966994,0.9999659044000082,1.0638297872340425,0.9020833333333333,1.2087695312500002,0.0,0,Subject10Activity11Trial2
1.4284500000000002,1.0656190688984502,9.8906107307484,0.999871017352018,0.45255474452554745,0.496875,1.5791595052083334,0.0,0,Subject10Activity11Trial2
1.469075,1.1555929214044192,18.306449390107158,0.9939609054583529,0.5407407407407407,0.503125,2.259440104166667,0.036458333333333315,0,Subject10Activity11Trial2
1.471225,1.1555929214044192,18.25099573187904,0.9999558477680479,0.8280254777070064,0.521875,2.6256334635416665,0.012500000000000011,0,Subject10Activity11Trial2
1.4540250000000001,1.0543400779634624,2.532477680721936,0.9999537091112176,1.2345679012345678,0.4239583333333333,2.1193671875,0.0,0,Subject10Activity11Trial2
1.45975,1.0666573957930447,25.431167584459722,0.9995088958471716,1.5844155844155845,0.40729166666666666,1.7116985677083334,0.01874999999999999,0,Subject10Activity11Trial2
1.562325,1.206406233405647,36.40208912273018,0.9852689261679726,1.2564102564102564,0.4041666666666667,1.3965436197916667,0.0,0,Subject10Activity11Trial2
1.5759000000000003,1.2994514227165246,33.75389270959123,0.9997593239284457,1.1466666666666667,0.921875,1.3370709635416667,0.0,0,Subject10Activity11Trial2
1.4493749999999999,1.2994514227165246,11.116740792568976,0.9999895803140767,1.1066666666666667,0.921875,0.9038300781249999,0.0,0,Subject10Activity11Trial2
1.386975,1.0399951922965798,2.7839200962924906,0.999970805611838,1.0784313725490196,0.8385416666666666,0.8366718750000001,0.0,0,Subject10Activity11Trial2
1.3742749999999997,1.0399951922965798,2.3669905281367463,0.9999926713677927,1.1016949152542372,0.8427083333333333,1.0269427083333333,0.0,0,Subject10Activity11Trial2
1.4163249999999998,1.0398394106783988,3.7540493146594223,0.9999908591516844,0.7536231884057971,0.421875,1.053978515625,0.0,0,Subject10Activity11Trial2
1.484325,1.0526718387037814,6.517721964793086,0.9995142447795771,0.6857142857142857,0.42083333333333334,1.0696419270833333,0.0,0,Subject10Activity11Trial2
1.514125,1.0526718387037814,6.03163395168637,0.9997696975413053,0.7222222222222222,0.37083333333333335,1.024763671875,0.0,0,Subject10Activity11Trial2
1.49905,1.052223360318521,6.600427653142997,0.9999584936270431,0.0,0.0,0.9741757812499999,0.0,0,Subject10Activity11Trial2
1.47535,1.052223360318521,2.9776285328441574,0.9999913036834289,0.0,0.0,0.8812506510416667,0.0,0,Subject10Activity11Trial2
1.497625,1.0881939165424515,4.165068317624083,0.9994470458960908,1.0,0.9375,1.0363736979166667,0.0,0,Subject10Activity11Trial2
1.547675,1.0881939165424515,7.2280769255789075,0.9998052370697297,0.9420289855072463,0.928125,1.1245865885416666,0.0,0,Subject10Activity11Trial2
1.5635749999999997,1.0648990562489948,3.9727021603906714,0.9998828775028634,0.5405405405405406,0.9083333333333333,1.0152949218749998,0.0,0,Subject10Activity11Trial2
1.5532,1.053091164144871,4.106346482099013,0.9998774396523453,1.2857142857142858,0.9416666666666667,1.0021634114583333,0.0,0,Subject10Activity11Trial2
1.5472249999999999,1.071710315337125,4.775662928524703,0.9994230619865865,0.6590909090909091,0.9375,0.8841438802083333,0.0,0,Subject10Activity11Trial2
1.5335749999999997,1.071710315337125,4.444398283596307,0.9999829746831987,0.9791666666666666,0.9333333333333333,0.8320058593750002,0.0,0,Subject10Activity11Trial2
1.531175,1.0473304158669317,2.2949154419431856,0.9999486435685946,0.0,0.0,0.7174375,0.0,0,Subject10Activity11Trial2
1.537425,1.0536607613458897,4.8551562676193925,0.9999460759221761,0.9772727272727273,0.9458333333333333,0.8899485677083334,0.0,0,Subject10Activity11Trial2
1.514675,1.0599839621428242,7.646828656624386,0.9996950364023511,0.7222222222222222,0.925,1.0449485677083332,0.0,0,Subject10Activity11Trial2
1.498025,1.0627741999126625,8.718339236906427,0.9998882921621738,0.9166666666666666,0.925,1.180826171875,0.0,0,Subject10Activity11Trial2
1.5225750000000002,1.2083298390754074,61.61498386996816,0.979057913255382,0.9014084507042254,0.9260416666666667,1.3073365885416668,0.0,0,Subject10Activity11Trial2
1.5368249999999999,1.2083298390754074,76.68773085117388,0.9996879216313241,1.3333333333333333,0.95,1.1492884114583333,0.0,0,Subject10Activity11Trial2
1.515125,1.1940661623209996,57.545271009215305,0.9989016235473396,0.9545454545454546,0.9479166666666666,1.0388040364583335,0.0,0,Subject10Activity11Trial2
1.52225,1.1133018458621184,47.79307627160752,0.9979927359401001,1.1956521739130435,0.9479166666666666,0.98783203125,0.0,0,Subject10Activity11Trial2
1.5401,1.0991856076204782,27.424082271204085,0.995948299686476,0.9302325581395349,0.940625,0.9384407552083334,0.0,0,Subject10Activity11Trial2
1.453275,1.1138873372114435,40.932229088846285,0.9985912603999986,0.8214285714285714,0.9416666666666667,0.9453710937500001,0.0,0,Subject10Activity11Trial2
1.3479499999999998,1.1394375805633234,34.00952313698726,0.9985898804741054,1.4193548387096775,0.915625,0.86479296875,0.0,0,Subject10Activity11Trial2
1.301675,1.155873695522136,18.372650400993358,0.9954207497557219,1.2105263157894737,0.9229166666666667,1.0538365885416667,0.0,0,Subject10Activity11Trial2
1.25965,1.221957855247062,16.41267163585695,0.991750866761954,1.55,0.9375,1.0556080729166666,0.0,0,Subject10Activity11Trial2
1.267225,1.221957855247062,16.41267163585695,0.9994724969120247,1.2571428571428571,0.9270833333333334,1.392300130208333,0.0,0,Subject10Activity11Trial2
1.2769249999999999,1.1143504834655926,11.470444683120267,0.9999313887139837,1.352112676056338,0.9260416666666667,1.2862011718750002,0.0010416666666667185,0,Subject10Activity11Trial2
1.2563749999999998,1.0879563410357973,4.755495001963935,0.9999865949479794,0.0,0.0,0.799626953125,0.0,0,Subject10Activity11Trial2
1.2531999999999999,1.0545126836600878,1.8937684968329425,0.9999784703484611,0.6,0.9385416666666667,0.81515625,0.0,0,Subject10Activity11Trial2
1.251325,1.053577239693417,1.8937684968329425,0.9999938269848968,0.6216216216216216,0.9145833333333333,0.8033645833333335,0.0,0,Subject10Activity11Trial2
1.2517749999999999,1.0566101457018098,1.3887417359573435,0.999987738264472,0.0,0.0,0.6720266927083334,0.0,0,Subject10Activity11Trial2
1.2528,1.0566101457018098,2.938023925493357,0.9999503265683973,0.0,0.0,0.6986738281250001,0.0,0,Subject10Activity11Trial2
1.2388,1.0534443506896791,3.0573721387100417,0.9999986910859069,0.0,0.0,0.7093951822916666,0.0,0,Subject10Activity11Trial2
1.218575,1.057861049476726,2.1780923990366956,0.9999740243589329,0.8627450980392157,0.9260416666666667,0.799044921875,0.0,0,Subject10Activity11Trial2
1.212425,1.0686388538697251,2.679801032110613,0.999889595469183,0.7076923076923077,0.9072916666666667,0.843658203125,0.0,0,Subject10Activity11Trial2
1.217025,1.0686388538697251,3.7701563918185066,0.9999876646647486,0.68,0.8895833333333333,0.922232421875,0.0,0,Subject10Activity11Trial2
1.2329999999999999,1.0695181157886013,4.952964117378898,0.9999108014695625,1.5625,0.95,0.9875136718749999,0.0,0,Subject10Activity11Trial3
1.252925,1.0699672892196284,6.803729045536662,0.9999614337604015,1.553191489361702,0.9427083333333334,0.9104641927083333,0.0,0,Subject10Activity11Trial3
1.2414749999999999,1.0699672892196284,11.87294352878248,0.9999067155946936,1.2727272727272727,0.9395833333333333,0.9213574218749999,0.0,0,Subject10Activity11Trial3
1.14865,1.0692852753124398,7.273420722923306,0.999934738719004,1.4883720930232558,0.9447916666666667,0.9203372395833332,0.0,0,Subject10Activity11Trial3
1.10855,1.0776743478435402,3.8430611583438425,0.9998278809126804,0.7236842105263158,0.9208333333333333,1.0295364583333333,0.0,0,Subject10Activity11Trial3
1.151825,1.0805817877421402,6.356353688032856,0.9999542463489272,0.7671232876712328,0.9239583333333333,1.09928515625,0.0,0,Subject10Activity11Trial3
1.193525,1.1074443552612476,13.115953392701684,0.9993220069143964,1.2769230769230768,0.9322916666666666,1.0556796875,0.0,0,Subject10Activity11Trial3
1.21345,1.1074443552612476,13.115953392701684,0.9998571931000781,1.375,0.9333333333333333,1.2146966145833331,0.02083333333333326,0,Subject10Activity11Trial3
1.1851,1.0760604072262858,7.283689993140586,0.9999694903652919,1.2222222222222223,0.934375,1.00065234375,0.0,0,Subject10Activity11Trial3
1.149675,1.0750948795338948,2.0407986102037534,0.9999895468371742,0.0,0.0,0.7341959635416666,0.0,0,Subject10Activity11Trial3
1.15305,1.0635059943413578,3.9796492943806867,0.9998873016567611,1.5769230769230769,0.9458333333333333,0.8316790364583335,0.0,0,Subject10Activity11Trial3
1.1614749999999998,1.0789870249451567,4.55788014279635,0.9997265462919771,1.5,0.94375,0.9372298177083334,0.0,0,Subject10Activity11Trial3
1.1589500000000001,1.0789870249451567,4.010860514876448,0.9999902557326336,0.0,0.0,0.8058600260416666,0.0,0,Subject10Activity11Trial3
1.147475,1.0609981149841878,2.776424779078452,0.9999978327886258,0.0,0.0,0.7459251302083334,0.0,0,Subject10Activity11Trial3
1.143075,1.0524946555683787,1.0377274351962398,0.9999969585667277,0.0,0.0,0.6764720052083333,0.0,0,Subject10Activity11Trial3
1.1441,1.0524946555683787,1.2135612671264275,0.999995035603044,0.0,0.0,0.7087773437499999,0.0,0,Subject10Activity11Trial3
1.1417000000000002,1.0669700089505798,2.6879781848805164,0.9999479559424166,0.0,0.0,0.8422044270833334,0.0,0,Subject10Activity11Trial3
1.1326999999999998,1.0669700089505798,2.167786678238059,0.9999663736959337,0.3884297520661157,0.48854166666666665,1.4052376302083334,0.0,0,Subject10Activity11Trial3
1.12415,1.064264534784468,1.9182017917502874,0.9999928746696105,0.8870967741935484,0.475,2.0382285156249997,0.013541666666666619,0,Subject10Activity11Trial3
1.118975,1.0611941386947066,1.0312783142293416,0.999970782929608,0.9217391304347826,0.4822916666666667,2.3542311197916668,0.0,0,Subject10Activity11Trial3
1.12015,1.0611941386947066,0.935957004726685,0.99998488322953,1.4337349397590362,0.428125,2.0272884114583336,0.001041666666666663,0,Subject10Activity11Trial3
1.114175,1.0583194224807555,2.175130086493131,0.9999900297818125,1.922077922077922,0.40729166666666666,1.4240104166666665,0.00520833333333337,0,Subject10Activity11Trial3
1.1338000000000001,1.062022127829736,5.8059525625352535,0.9999028077591825,0.88,0.40520833333333334,1.0131438802083335,0.0,0,Subject10Activity11Trial3
1.172725,1.0681427807180088,4.772168337059989,0.9999214268634427,0.9384615384615385,0.415625,1.1159140625000001,0.0,0,Subject10Activity11Trial3
1.176075,1.0681427807180088,4.38531137128565,0.9999765006600926,1.1395348837209303,0.440625,0.9876477864583334,0.0,0,Subject10Activity11Trial3
1.169075,1.0767376653577232,3.1113572272152616,0.999790072830882,1.8214285714285714,0.8604166666666667,0.8195221354166666,0.0,0,Subject10Activity11Trial3
1.1837250000000001,1.084823487946311,3.791876170745014,0.9998605406658215,1.9,0.8625,0.879931640625,0.0,0,Subject10Activity11Trial3
1.1885249999999998,1.084823487946311,3.771420439489482,0.9999813316452862,0.0,0.0,0.8224492187499999,0.0,0,Subject10Activity11Trial3
1.185425,1.076425566400204,3.3248779491444873,0.9998717883401949,0.9666666666666667,0.9520833333333333,0.8682526041666666,0.0,0,Subject10Activity11Trial3
1.200275,1.134919380396687,10.836927299444865,0.9976949317079967,0.9466666666666667,0.915625,1.1053209635416665,0.0,0,Subject10Activity11Trial3
1.2152249999999998,1.189939914449465,14.937371182000007,0.9945496191091919,2.0641025641025643,0.91875,1.3413287760416668,0.0,0,Subject10Activity11Trial3
1.227325,1.189939914449465,14.13789990436784,0.9991795494453914,1.813953488372093,0.9104166666666667,1.5884108072916667,0.0,0,Subject10Activity11Trial3
1.2462499999999999,1.127833321018669,11.542084929707524,0.9993499046674178,1.8888888888888888,0.89375,1.36449609375,0.0,0,Subject10Activity11Trial3
1.22,1.0833748197184576,13.729202920757546,0.9998083258675133,0.6753246753246753,0.9197916666666667,1.382830078125,0.007291666666666696,0,Subject10Activity11Trial3
1.1486750000000001,1.0719379646229532,10.465311492014038,0.9998593370951794,0.7692307692307693,0.91875,1.0662447916666666,0.0,0,Subject10Activity11Trial3
1.112475,1.0719379646229532,4.696425599219373,0.9999101035978353,1.5,0.8625,0.8758587239583333,0.0,0,Subject10Activity11Trial3
1.1072250000000001,1.0627539696467851,2.7810638646786003,0.9999922618015028,1.2058823529411764,0.8604166666666667,0.8197454427083333,0.0,0,Subject10Activity11Trial3
1.108825,1.055888725197878,2.3313774670334473,0.9999796263157652,1.3548387096774193,0.8489583333333334,0.744283203125,0.0,0,Subject10Activity11Trial3
1.1167000000000002,1.0571092658755763,1.5949250544002513,0.9999858654661592,1.3793103448275863,0.853125,0.73391015625,0.0,0,Subject10Activity11Trial3
1.1028,1.0571092658755763,2.8923505934460247,0.9999918104915635,0.0,0.0,0.7464016927083332,0.0,0,Subject10Activity11Trial3
1.0892,1.056263698136029,2.675700741539149,0.9999874486755811,1.0869565217391304,0.94375,0.8208769531250001,0.0,0,Subject10Activity11Trial3
1.089375,1.0601797017487176,2.05948617213141,0.9999521745475332,1.2666666666666666,0.953125,0.9555110677083334,0.0,0,Subject10Activity11Trial3
1.088275,1.0601797017487176,2.098806335508668,0.9999902989119529,0.8727272727272727,0.9427083333333334,0.930103515625,0.0,0,Subject10Activity11Trial3
1.0852999999999997,1.0625591748227483,4.92941705435667,0.9999467540136271,0.725,0.9166666666666666,0.979970703125,0.0,0,Subject10Activity11Trial3
1.0716,1.0625591748227483,4.977339762212731,0.999994436971066,0.7037037037037037,0.915625,1.039591796875,0.0,0,Subject10Activity11Trial3
1.0654499999999998,1.0560194127003537,1.0824553884181012,0.9999903705765403,1.3035714285714286,0.36041666666666666,0.9033645833333332,0.0,0,Subject10Activity11Trial3
1.0712,1.0550592400429466,2.0855474797135742,0.9999916109280363,1.2456140350877194,0.359375,0.8668821614583333,0.0,0,Subject10Activity11Trial3
1.0764749999999998,1.0581913815562853,1.6892275170400244,0.999992024936652,1.271186440677966,0.3572916666666667,0.8621796875,0.0,0,Subject10Activity11Trial3
1.13235,1.076459938873714,11.343898422902118,0.9998298295658882,1.1724137931034482,0.3541666666666667,0.9178313802083334,0.0,0,Subject10Activity11Trial3
1.194925,1.0912721933596585,12.875577744590512,0.9999969534196302,1.1090909090909091,0.35104166666666664,0.9274114583333335,0.002083333333333326,0,Subject10Activity11Trial3
1.210475,1.0912721933596585,12.615999753454826,0.9999910465100064,0.0,0.0,0.736431640625,0.0,0,Subject10Activity11Trial3
1.22025,1.063827523614613,6.504176861609428,0.9998791241805559,1.5434782608695652,0.9520833333333333,0.8982317708333334,0.0,0,Subject10Activity11Trial3
1.6444249999999996,2.8145473881247765,104.15197726921372,0.6742248095385518,1.3365384615384615,0.675,6.199721354166667,0.16874999999999996,0,Subject10Activity1Trial1
1.4442249999999999,2.8145473881247765,109.53371417233416,0.9616209309035403,1.3333333333333333,0.690625,5.3147382812499995,0.125,0,Subject10Activity1Trial1
1.1889499999999997,1.4921038837828955,42.33974332002202,0.9996775480033611,2.2142857142857144,0.9270833333333334,1.4427220052083334,0.0,0,Subject10Activity1Trial1
1.203075,1.0551710761767497,3.4042362366394627,0.9999840624489628,0.6764705882352942,0.5125,1.2017513020833335,0.004166666666666652,0,Subject10Activity1Trial1
1.204475,0.9939406420908645,0.6879775590311397,0.9999957498287328,0.5348837209302325,0.5395833333333333,1.6261373697916668,0.0,0,Subject10Activity1Trial1
1.1999499999999999,0.9930664630325605,0.6414972634954381,0.9999927081747862,1.0128205128205128,0.42916666666666664,1.6862259114583331,0.00520833333333337,0,Subject10Activity1Trial1
1.1927249999999998,0.9965023833388458,0.635290606814408,0.9999703790923993,0.7024793388429752,0.4864583333333333,1.8587519531249999,0.08854166666666669,0,Subject10Activity1Trial1
1.5744500000000001,2.787654569705508,151.49229008800754,0.6223800805006459,1.2820512820512822,0.675,5.8935104166666665,0.15312499999999996,0,Subject10Activity1Trial2
1.3612749999999998,2.787654569705508,151.49229008800754,0.99125398579735,1.496124031007752,0.73125,4.556235026041667,0.11041666666666661,0,Subject10Activity1Trial2
1.1310749999999998,1.4716759154107266,22.09354649435369,0.9999968099628155,0.0,0.0,0.8656725260416668,0.0,0,Subject10Activity1Trial2
1.1303,0.9931052310807752,0.7420458513258552,0.9999991442826373,0.0,0.0,0.7056640625,0.0,0,Subject10Activity1Trial2
1.127875,0.9840269305257859,0.6214937579472348,0.9999972306076953,0.9230769230769231,0.4427083333333333,0.7140911458333334,0.0,0,Subject10Activity1Trial2
1.127375,0.9863822788351381,0.4472500977951199,0.999998480333603,0.975609756097561,0.44479166666666664,0.7195963541666666,0.0,0,Subject10Activity1Trial2
1.13105,0.9870227960893304,0.6036758250096739,0.9999919174784636,0.0,0.0,0.7318229166666667,0.0,0,Subject10Activity1Trial2
1.582925,2.4535398916667326,67.85800862857899,0.7533375953743296,1.22508038585209,0.6760416666666667,6.763440755208333,0.1885416666666666,1,Subject10Activity1Trial3
1.3773250000000001,2.4535398916667326,66.83756834320396,0.9945623723075487,2.423841059602649,0.8427083333333333,3.5497682291666663,0.08333333333333326,0,Subject10Activity1Trial3
1.161325,1.2382733946911724,19.5828571705475,0.9999574186356923,0.0,0.0,0.9036536458333334,0.0,0,Subject10Activity1Trial3
1.151725,1.0042076478497861,0.40449556003483167,0.9999946014899095,0.0,0.0,0.7465117187500001,0.0,0,Subject10Activity1Trial3
1.1515999999999997,0.9904291998926525,0.3855158356230959,0.9999892350118536,0.0,0.0,0.7958170572916667,0.0,0,Subject10Activity1Trial3
1.1507999999999998,0.9899227242567977,0.2558890379659431,0.9999964953337596,0.42,0.43333333333333335,0.7794889322916666,0.0,0,Subject10Activity1Trial3
1.145775,0.9884862163935316,0.44468452392018776,0.9999984907553611,0.35185185185185186,0.42916666666666664,0.6979205729166666,0.0,0,Subject10Activity1Trial3
1.4956,2.2505610411628476,48.759343063984105,0.8906037367093942,0.5306748466257669,0.6604166666666667,5.758548177083332,0.28124999999999994,0,Subject10Activity2Trial1
1.6089999999999995,2.2505610411628476,17.82773504760783,0.995853637833965,0.6060606060606061,0.759375,3.817650390625,0.05624999999999997,0,Subject10Activity2Trial1
1.5790250000000001,1.1194918490100765,4.7816867208827745,0.9998700983062829,0.4523809523809524,0.825,1.7406542968750003,0.0,0,Subject10Activity2Trial1
1.5927000000000002,1.016178133990296,2.2566425798462006,0.9999363452834386,0.8947368421052632,0.5885416666666666,1.0872799479166666,0.0,0,Subject10Activity2Trial1
1.5903,1.003309523527012,2.7773205642615437,0.9999657838754332,0.9651162790697675,0.6208333333333333,1.2268138020833332,0.0,0,Subject10Activity2Trial1
1.595875,1.0033927446418973,2.5246335846122463,0.9999493884518469,0.6942148760330579,0.6572916666666667,1.2574042968749999,0.0,0,Subject10Activity2Trial1
1.6000500000000002,1.0033927446418973,1.9005380841262394,0.9999876350801927,0.9777777777777777,0.6135416666666667,1.025647786458333,0.0,0,Subject10Activity2Trial1
1.5707750000000003,3.0606051689167617,29.8267114881876,0.9360802663010995,0.6270096463022508,0.6760416666666667,4.67543359375,0.08750000000000002,0,Subject10Activity2Trial2
